_row_id,event_type,judet,uat,data,lat,long,fond_cinegetic,numar_raport,nr_identificare,echipa_interventie,sex_urs,descriere_eveniment,metoda_interventie,adaugat_de,coord_status
2325_alungare,alungare,Mureș,SOVATA,,46.000876,25.086500,,6223/17.05.2025    8840/01.07.2025,,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Alungare ursoaica  din intravilan oras Sovata, str. Trandafirilor.",Alungat,Nagy Hajnal,
2326_alungare,alungare,Mureș,SOVATA,,46.600876,25.086500,,6218/16.05.2025    8839/01.07.2025,,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Alungare ursoaica din intravilan oras Sovata, str. Trandafirilor.",Alungat,Nagy Hajnal,
2327_alungare,alungare,Mureș,SOVATA,,46.598460,25.087062,,5027/16.04.2025    8837/01.07.2025,,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Mascul,"Alungare urs din intravilan oras Sovata, str. Campul Mic.",Alungat,Nagy Hajnal,
2328_alungare,alungare,Mureș,SOVATA,,46.598460,25.087062,,5062/17.04.2025   8836/01.07.2025,,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Mascul,"Alungare urs din intravilan oras Sovata, str. Campul Mic.",Alungat,Nagy Hajnal,
2329_relocare,relocare,Mureș,SOVATA,2025-06-11,46.607143,25.088336,,7371/12.06.2025    8871/01.07.2027,642090003842051,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Relocare ursoaica din intravilan oras Sovata, zona hotel Tivoli.",Relocat,Nagy Hajnal,
2330_relocare,relocare,Mureș,SOVATA,2025-06-14,46.599652,25.090029,,7468/16.06.2025   8867/01.07.2025,642096302038345,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Mascul,"Relocare urs din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2331_relocare,relocare,Mureș,SOVATA,2025-06-10,46.599631,25.089580,,7292/11.06.2025    8863/01.07.2025,642096302014213,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",,"Relocare urs din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2332_relocare,relocare,Mureș,SOVATA,2025-06-06,46.606688,25.085922,,7087/06.06.2025   8862/01.07.2025,642096302014214,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,Relocare ursoaica din intravilan oras Sovata.,Relocat,Nagy Hajnal,
2333_alungare,alungare,Bacău,SLĂNIC-MOLDOVA,,46.206991,26.439815,SLANIC MOLDOVA 17,6694/04.07.2025,,Reprezentant Jandarmerie ; reprezentant UAT; personal tehnic gestionar ; medic veterinar imputernicit.,,A fost alungat un exemplar de urs spre zona forestiera.,Alungat,Anca Macor,
2334_alungare,alungare,Bacău,SLĂNIC-MOLDOVA,2025-07-08,46.207029,26.439979,SLANIC MOLDOVA 17,6823/08.07.2025,,Reprezentant Jandarmerie ; reprezentant UAT; personal tehnic gestionar ; medic veterinar imputernicit.,Mascul,"A fost alungat un exemplar de urs, ursul a revenit devenind agresiv. S-a luat decizia de impuscare.",Împușcare,Anca Macor,
2334_impuscare,impuscare,Bacău,SLĂNIC-MOLDOVA,,46.207029,26.439788,SLANIC MOLDOVA 17,6823/08.07.2025,,Reprezentant Jandarmerie ; reprezentant UAT; personal tehnic gestionar ; medic veterinar imputernicit.,Mascul,"A fost alungat un exemplar de urs, ursul a revenit devenind agresiv. S-a luat decizia de impuscare.",Împușcare,Anca Macor,
2335_relocare,relocare,Mureș,SOVATA,2025-06-05,48.597387,25.078505,,7086/05.06.2025    8861/01.07.2025,642090003842044 femela 642090003842045 pui1   642090003842042 pui2,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela cu pui,"Relocare ursoaica cu 2 pui din intravilan oras Sovata, str. Bradului.",Relocat,Nagy Hajnal,out_of_bounds
2336_relocare,relocare,Mureș,SOVATA,2025-06-03,46.599610,25.089950,,7033/04.06.2025    8856/01.07.2025,642090003842043,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Relocare ursoaica din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2337_relocare,relocare,Mureș,SOVATA,2025-06-02,46.599610,25.089950,,6970/03.06.2025     8851/01.07.2025,642090003842041,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Relocare ursoaica din intravilan oras Sovata, str. Campul Mic, zona Hotel RELAX.",Relocat,Nagy Hajnal,
2338_relocare,relocare,Mureș,SOVATA,2025-06-01,46.599578,25.089875,,6898/02.06.2025   8850/01.07.2025,RO1607595989,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Mascul,"Relocare urs din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2339_relocare,relocare,Mureș,SOVATA,2025-05-30,56.597410,25.078670,,6845/30.05.2025    8848/01.07.2025,642090003842048  RO1607595898  RO1607595991 pui F RO160759599 pui M,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela cu pui,"Relocare ursoaica cu 2 pui din intravilan oras Sovata, str. Bradului.",Relocat,Nagy Hajnal,out_of_bounds
2340_relocare,relocare,Mureș,SOVATA,2025-05-29,46.599552,25.090005,,,64209003842047 FEMELA  642090003842059 pui 1F 642090003701407 pui2F 642090003842048 pui3F,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela cu pui,"Relocare ursoaica din intravilan oras Sovata, str. Campul Mic, zona hotel RELAX.",Relocat,Nagy Hajnal,
2341_relocare,relocare,Mureș,SOVATA,2025-05-18,46.598460,25.087062,,6254/18.05.2025     8841/01.07.2025,64209003701401,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Relocare ursoaica din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2342_relocare,relocare,Mureș,SOVATA,2025-04-17,46.598460,25.087062,,5092/17.04.2025    8838/01.07.2025,zgarda 0720538422,"Jandarmerie/Politia locala Sovata, Reprezentant asociatie de vanatoare, Medic veterinar",Mascul,"Relocare urs din intravilan oras Sovata, str. Campul Mic.",Relocat,Nagy Hajnal,
2343_alungare,alungare,Prahova,BUŞTENI,,45.408886,25.526240,SINAIA 25,10209/10.07.2025,,"Jandarmerie, primar, personal GFC",,Exemplar 3 ani alungat cu mijloace acustice si luminoase,Alungat,Crina Popa,swapped
2344_alungare,alungare,Prahova,MĂNECIU,,45.460852,25.941876,TELEJENEL 28,9837/10.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"Exemplar de 5 ani care se afla in curte, nu a produs pagube materiale, in zona exista cusca pentru capturare",Alungat,Crina Popa,swapped
2345_alungare,alungare,Prahova,MĂNECIU,,45.460496,25.949663,TELEJENEL 28,9885/10.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"Exemplar de 5 ani care se afla in intravilan, nu a produs pagube materiale",Alungat,Crina Popa,swapped
2346_alungare,alungare,Prahova,MĂNECIU,,45.309424,26.006141,TELEAJEN 27,9886/10.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"Femela cu doi pui, care se aflau in gradina, unde a rupt mai multi pomi fructiferi, au fost alungati si se va instala cusca pentru capturare",Alungat,Crina Popa,swapped
2347_alungare,alungare,Prahova,MĂNECIU,,45.454898,25.944341,TELEJENEL 28,9895/11.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"Exemplar de 6 ani care se afla in intravilan, a fost alungat spre fondul forestier, in zona exista cusca pentru capturare",Alungat,Crina Popa,swapped
2348_alungare,alungare,Prahova,MĂNECIU,,45.460317,25.937710,TELEJENEL 28,9896/11.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"Exemplar de 6 ani care nu a mai fost gasit la locul indicat, s-a patrulat zona",Alungat,Crina Popa,swapped
2349_alungare,alungare,Mureș,TÂRGU MUREŞ,,46.539443,24.590716,,34700/08.07.2025   9302/09.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Alungare urs din intravilan oras  Targu Mures, str. Negoiului.",Alungat,Nagy Hajnal,
2350_eutanasiere,eutanasiere,Mureș,SOVATA,,46.605988,25.085763,,8458/07.07.2025      9189/07.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"S-a decis eutanasierea unei ursoaice care se hranea din gunoaiele de pe aleea turistica Lacul Ursu, oras Sovata. Dupa tranchilizare si verificare microcip, si crotal, animalul a fost identificat fiind un exemplar care a mai fost alungat si relocat .",Eutanasiat,Nagy Hajnal,
2351_eutanasiere,eutanasiere,Mureș,SOVATA,,46.593769,25.074586,,8397/08.07.2025    9190/07.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela cu pui,"S-a luat decizia relocarii puiului in centru de reabilitare Balan  si eutanasierea femelei, dupa ce a foat semnalata prezenta unei femele cu un pui, in intravilanul orasului Sovata.",Eutanasiat,Nagy Hajnal,
2352_eutanasiere,eutanasiere,Mureș,SOVATA,,46.606695,25.088051,,8458/07.07.2025     9191/07.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"A fost semnalata prezenta unui urs in intravilanul localitatii Sovata, str. Tivoli, animalul aintrat in mai multe gospodarii. Dupa tranchilizare si verificare microcip, a fost identificat fiind un exemplar care a fost alungat si relocat in trecut, motiv pentru care s-a decis eutanasierea.",Eutanasiat,Nagy Hajnal,
2353_alungare,alungare,Mureș,SOVATA,,48.604504,25.088525,,8456/07.07.2025     9192/07.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Alungare urs din intravilan oras Sovata, str. Tivoli.",Alungat,Nagy Hajnal,out_of_bounds
2354_alungare,alungare,Mureș,SOVATA,,46.608758,25.100941,,8205/02.07.2025    9188/07.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela,"Alungare urs din intravilan oras Sovata, str. Arinului, zona Stana de vale.",Alungat,Nagy Hajnal,
2355_alungare,alungare,,GĂLEŞTI,,46.506476,24.753300,,1844/04.07.2025      9067/04.07.2025,,"Jandarmerie/Politia locala, Reprezentant asociatie de vanatoare, Medic veterinar",Femela cu pui,"Alungare ursoaica cu pui din intravilan localitatea Galesti, dupa ce a intrat intr-o gospodarie si a luat o oaie, pe care ulterior a abandonat-o pe malul raului Niraj.",Alungat,Nagy Hajnal,
2356_alungare,alungare,Brașov,BRAŞOV,,,,TIMIS 18,45.595007,,"Reprezentant primarie, reprezentant IJJ Brasov, reprezentant GFC, medic veterinar",,"Echipa de intervenție constituită pentru capturarea unui exemplar de urs din parcarea din fața Hotelului Piatra Mare , în timpul operatiunii de tranchilizare a procedat la alungarea unui alt exemplar de urs care si-a facut apariți în zonă.Pentru alungare s-au folosit mijloace acustice și luminoase, precum și muniție de cauciuc.",Alungat,Viorel Marean,incomplete
2357_alungare,alungare,,BERTEA,,45.235443,25.833008,PALTINET 35,7309/14.07.2025,,"Jandarmerie,  primar, personal GFC",Mascul,"La apel 112 s-a intrunit echipa, care a procedat la alungarea unui urs  de 5 ani, aflat in apropierea unei gospodarii",Alungat,Crina Popa,swapped
2358_relocare,relocare,Prahova,MĂNECIU,2025-07-11,45.456184,25.944459,TELEJENEL 28,9922/11.07.2025,PH 051 URS,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela,"Exemplar de 5 ani care a fost capturat si crotaliat cu PH  051 URS,  relocat pe acelasi fond cinegetic",Relocat,Crina Popa,swapped
2359_alungare,alungare,Prahova,AZUGA,,45.442868,25.555519,AZUGA 26,9152/12.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"Femela cu doi pui de 6 luni, care are colar, a fost relocata in urma cu doi ani, prezenta de cateva zile in intravilan, pe mai multe strazi, a fost indepartata cu mare greutate, in circa 3 ore, cu semnale acustice si luminoase",Alungat,Crina Popa,swapped
2360_alungare,alungare,Prahova,BĂTRÂNI,2025-07-12,,,,,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Mascul,"La sosirea echipei, exemplarul de urs a fost indepartat din curtea unei locuinte, dar a revenit si a devenit agresiv, atacand echipa, s-a luat decizia de impuscare, de mentionat ca timp de o luna a produs mai multe pagube, omorand mai multe oi si fiind agresiv fata de proprietari.",Împușcare,Crina Popa,
2360_impuscare,impuscare,Prahova,BĂTRÂNI,,45.317076,26.136531,SLON 30,5501/12.07.2025,nu are,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Mascul,"La sosirea echipei, exemplarul de urs a fost indepartat din curtea unei locuinte, dar a revenit si a devenit agresiv, atacand echipa, s-a luat decizia de impuscare, de mentionat ca timp de o luna a produs mai multe pagube, omorand mai multe oi si fiind agresiv fata de proprietari.",Împușcare,Crina Popa,swapped
2361_alungare,alungare,Prahova,AZUGA,,45.442868,25.555519,AZUGA 26,9159/12.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"Femela cu doi pui de 6 luni, care are colar, a fost relocata in urma cu doi ani, prezenta de cateva zile in intravilan, pe mai multe strazi, a fost indepartata cu mare greutate spre fondul forestier, cu semnale acustice si luminoase din dotarea jandarmeriei si politiei locale",Alungat,Crina Popa,swapped
2362_alungare,alungare,,BERTEA,,45.225653,25.876431,PALTINET 35,7313/13.07.2025,,"Jandarmerie,  primar, personal GFC",Mascul,"La apel 112 s-a intrunit echipa, care a procedat la alungarea unui urs  de 5 ani, care a atacat doi porci in gospodarie",Alungat,Crina Popa,swapped
2363_alungare,alungare,,BERTEA,,45.232985,25.875888,PALTINET 35,7311/14.07.2025,,"Jandarmerie,  primar, personal GFC",Mascul,"La apel 112 s-a intrunit echipa, care a procedat la alungarea unui urs  de 5 ani, care a omorat un porc in gospodarie",Alungat,Crina Popa,swapped
2364_alungare,alungare,Prahova,AZUGA,,45.440344,25.551412,AZUGA 26,9162/13.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"Femela de 5-6 ani cu doi pui de 6 luni, care are colar, a fost relocata in urma cu doi ani din Azuga, prezenta de cateva zile in intravilan, pe mai multe strazi, a fost indepartata cu mare greutate de langa biserica, cu semnale acustice si luminoase , fiind periculoasa pentru trecatori",Alungat,Crina Popa,swapped
2365_alungare,alungare,Prahova,IZVOARELE,,45.282320,26.954375,TELEAJEN 27,6554/14.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"Exemplar de 5 ani care a fost alungat din intravilan, nu a produs pagube",Alungat,Crina Popa,swapped
2366_alungare,alungare,,BERTEA,,45.228373,25.881070,PALTINET 35,7314/14.07.2025,,"Jandarmerie,  primar, personal GFC",,"La apel 112 s-a intrunit echipa, care a procedat la alungarea unui urs   din gospodarie, care a omorat 8 miei",Alungat,Crina Popa,swapped
2367_alungare,alungare,Prahova,MĂNECIU,,45.444879,25.936486,TELEAJEN 27,9949/14.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"Femela cu doi pui, care nu se mai aflau in zona la sosirea echipei",Alungat,Crina Popa,swapped
2368_alungare,alungare,,FARCAŞA,,47.162292,25.845837,GALU 20,4289/11.07.2025,,"primar, plt.adj., gestionar",Mascul,"In urma apelului la 112,  s-a sesizat atacul unui exemplar de urs la stupii de miere situati  langa casa, in intravilan.",Alungat,Roxana Savina,swapped
2369_alungare,alungare,,FARCAŞA,,47.147957,25.864451,GALU 20,4342/15.07.2025,,"plt.adj, plt.adj., gestionar,persoana pagubita, reprez. UAT",Mascul,"S-a apelat 112 de catre persoana fizica pagubita.Ursul a atacat , ucis si tras in padure o oaie.",Alungat,Roxana Savina,swapped
2370_eutanasiere,eutanasiere,Brașov,BRAŞOV,,45.994992,25.547457,TIMIS 18,105485/10.07.2025,,"Reprezentant primarie, reprezentant IJJ Brasov, reprezentant GFC, medic veterinar",Mascul,"A fost constituită echipa de intervenție în zona hotelului Piatra Mare pentru capturarea, tranchilizarea și eutanasierea unui exemplar de urs brun, care a mai fost alungat, capturat și relocat anterior din aceeași zonă.",Eutanasiat,Viorel Marean,
2371_alungare,alungare,Brașov,BRAŞOV,,45.595242,25.548562,TIMIS 18,105488/11.07.2025,,"Reprezentant primarie, reprezentant IJJ Brasov, reprezentant GFC, medic veterinar",Femela cu pui,"A fost constituită echipa de intervenție în zona parcării din fața hotelului ”Piatra Mare” din Poiana Brașov, fiind sesizată și observată prezența unei ursoaice cu 3 pui și luată decizia de alungare a exemplarelor de urs brun în zona împădurită.",Alungat,Viorel Marean,
2372_alungare,alungare,Dâmbovița,MOROENI,,45.228443,25.432243,VALEA IALOMITEI 16,9774/12.07.2025,,"reprezentant Jandarmerie, reprezentant UAT, medic veterinar, reprezentant gestionar",Mascul,"ursul a fost găsit la aproximativ 20 m de Complexul Căprioara, de către echipa de intervenţie. A fost asigurat perimetrul în vederea prevenirii unei noi apariţii. Nu s-au înregistrat victime sau pagube materiale.",Alungat,Raluca Panturu,
2373_alungare,alungare,Prahova,MĂNECIU,,45.464759,25.935622,TELEJENEL 28,10041/15.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",,"La sosirea echipei, ursul nu se mai afla in curte, s-a monitorizat zona cu mijloace de indepartare",Alungat,Crina Popa,swapped
2374_alungare,alungare,Prahova,MĂNECIU,,45.443605,25.934063,TELEAJEN 27,10088/16.07.2025,,"Jandarmerie, reprezentant UAT, personal GFC, medic veterinar",Femela cu pui,"La sosirea echipei, femela cu doi pui se aflau in curte, au fost alungati cu mijloace acustice si luminoase",Alungat,Crina Popa,swapped
